listing_id,listing_lat,listing_lon,listing_name,mrt_label,mrt_lat,mrt_lon,mrt_dist_m,bus_label,bus_lat,bus_lon,bus_dist_m,attraction_label,attraction_lat,attraction_lon,attraction_dist_m
9.44e+17,1.29531751,103.830935,Singapore River entire home/apt,GREAT WORLD MRT STATION,1.293814735,103.8337251,352,13139.0,1.295042619,103.8320553,128,"Orchard Road, Singapore: Asia's Most Famous Shopping Street",1.30399999967044,103.832489999886,981
9.45e+17,1.304722105,103.9059791,VicHaus Twin Room SQM East Pool,MARINE PARADE MRT STATION,1.302630145,103.9049619,259,92189.0,1.304764722,103.9059236,8,Joo Chiat/Katong: Singapore Peranakan Neighbourhood,1.30600000026379,103.9044799998,219
9.49e+17,1.305685925,103.9050283,VicHaus St,MARINE PARADE MRT STATION,1.302630145,103.9049619,340,92181.0,1.305296746,103.9053547,56,Joo Chiat/Katong: Singapore Peranakan Neighbourhood,1.30600000026379,103.9044799998,70
9.5e+17,1.30364,103.86062,BUGIS Cinematic Family Suite,LAVENDER MRT STATION,1.307391879,103.8627846,482,1231.0,1.30325,103.8610831,67,"Malay Heritage Centre, Singapore",1.30299999990489,103.859860000254,110
9.55e+17,1.3124389,103.8790786,Masteroom,ALJUNIED MRT STATION,1.316432612,103.882906,615,80089.0,1.312744836,103.8808052,195,Hajjah Fatimah Mosque,1.30299999989835,103.862850000017,2087
9.58e+17,1.304795711,103.9058954,VicHaus Single Room SQM East Pool,MARINE PARADE MRT STATION,1.302630145,103.9049619,262,92189.0,1.304764722,103.9059236,5,Joo Chiat/Katong: Singapore Peranakan Neighbourhood,1.30600000026379,103.9044799998,207
9.59e+17,1.29461,103.83976,NEW Compact Studio AptWIFi SomersetOrchard Area,FORT CANNING MRT STATION,1.292478928,103.8443283,560,13099.0,1.295780242,103.8396127,131,Hong San See Temple Singapore,1.29300000019576,103.841222000429,242
9.6e+17,1.3119305,103.87775,Single Bed in 4Pax Female Dorm,KALLANG MRT STATION,1.31148891,103.8713865,709,80069.0,1.312147033,103.8771502,71,Hajjah Fatimah Mosque,1.30299999989835,103.862850000017,1931
9.6e+17,1.3119305,103.87775,Room for 4Pax,KALLANG MRT STATION,1.31148891,103.8713865,709,80069.0,1.312147033,103.8771502,71,Hajjah Fatimah Mosque,1.30299999989835,103.862850000017,1931
9.74e+17,1.31104156,103.8599347,Female Only Pod Outside the action,BENDEMEER MRT STATION,1.313672233,103.862978,447,7319.0,1.310388333,103.8587067,155,Sri Veeramakaliamman Temple: Hindu Temple in Singapore,1.30799999960669,103.852579999692,885
9.74e+17,1.3112,103.86191,Couple Pods Outside the City,BENDEMEER MRT STATION,1.313672233,103.862978,299,7361.0,1.311676361,103.8618948,53,Hajjah Fatimah Mosque,1.30299999989835,103.862850000017,918
9.95e+17,1.300180295,103.8559462,Bugis Street One Bedroom,BUGIS MRT STATION,1.30026469,103.8556148,38,1059.0,1.300756795,103.8561104,67,"Bras Basah.Bugis, Singapore Cultural District",1.30099999961535,103.856240000084,97
9.95e+17,1.3007,103.85593,Bugis Street One Bedroom,BUGIS MRT STATION,1.30026469,103.8556148,60,1059.0,1.300756795,103.8561104,21,"Bras Basah.Bugis, Singapore Cultural District",1.30099999961535,103.856240000084,48
9.95e+17,1.30165,103.85618,Bugis Street One Bedroom,BUGIS MRT STATION,1.30026469,103.8556148,166,1113.0,1.301172975,103.856114,54,"Bras Basah.Bugis, Singapore Cultural District",1.30099999961535,103.856240000084,73
9.96e+17,1.3131906,103.8596966,Deluxe Queen Room at CBD,BENDEMEER MRT STATION,1.313672233,103.862978,369,7329.0,1.312844726,103.8598909,44,Sri Veeramakaliamman Temple: Hindu Temple in Singapore,1.30799999960669,103.852579999692,979
9.98e+17,1.296342885,103.8401671,New Easy Access Cozy Room Suite CitySomersetArea,SOMERSET MRT STATION,1.300252877,103.8391583,449,13099.0,1.295780242,103.8396127,88,Hong San See Temple Singapore,1.29300000019576,103.841222000429,390
